	1	2	3	4	5	6	7	8	9	10	11	12
14	1.09449	0.48246000000000006	1.16365	0.9608200000000001	-0.31685	-0.34799	0.0033200000000000005	-0.45174	-0.30172	-1.3850200000000001	1.8620299999999999	-0.52593
15	-0.9519700000000001	-0.48246000000000006	-1.22751	-0.57009	0.1144	-0.24649000000000001	-1.92173	0.29338000000000003	-0.60633	-1.13788	0.52975	0.40148
16	1.82213	-0.48246000000000006	-1.7379	0.9608200000000001	-0.31685	-0.92104	0.16767	-0.45174	-0.30172	0.25953000000000004	-0.71126	0.40148
17	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	-1.43907	-0.43998999999999994	0.8830899999999999	-0.45321000000000006	-1.3850200000000001	0.88113	0.40148
18	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.28519	-0.31685	-1.5507799999999998	-1.23177	0.8830899999999999	1.6110799999999998	-1.7816900000000002	-0.21711999999999998	0.40148
19	-0.07854	0.48246000000000006	-0.6111300000000001	-0.57009	1.90725	0.73545	-0.57545	-0.31776	-0.91699	-0.14277	0.88113	-0.21575
20	0.49788000000000004	-0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	0.73545	-1.50796	-0.8473200000000001	-0.15487	-1.13788	0.88113	0.07987000000000001
21	1.09449	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	1.02119	-0.9477899999999999	-0.58331	-0.91699	0.41594	-0.21711999999999998	-1.5485799999999998
22	-0.9519700000000001	0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	-1.32828	1.11406	1.24033	0.28783000000000003	-0.78155	1.8620299999999999	1.92173
23	0.49788000000000004	0.48246000000000006	0.45468000000000003	-0.09765	-0.31685	-0.24649000000000001	0.16767	-0.31776	-0.30172	0.41594	0.88113	1.2247
24	0.49788000000000004	0.48246000000000006	1.16365	-0.57009	-0.31685	1.13281	0.16767	1.0623799999999999	2.03972	-1.0145	1.29221	1.92173
25	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	-0.14882	1.74091	1.0623799999999999	0.28783000000000003	-1.0145	0.88113	0.7654
26	-0.9519700000000001	-0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	-0.34799	-0.43998999999999994	0.58331	0.28783000000000003	-0.52745	0.52975	0.7654
27	-0.9519700000000001	0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	2.28554	-0.69509	0.29338000000000003	0.13136	-0.78155	0.52975	0.7654
28	-0.07854	0.48246000000000006	1.16365	-0.57009	-0.31685	1.02119	-0.30033000000000004	0.44585	0.7609600000000001	-1.25773	1.29221	0.7654
29	1.09449	0.48246000000000006	-1.7379	0.9608200000000001	-0.31685	-0.67825	-0.57545	-1.1190200000000001	1.11406	0.9394899999999999	-1.37983	-2.07848
30	1.09449	-0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	-1.1943	0.32197	-0.45174	-0.91699	0.12330999999999999	-0.21711999999999998	-0.52593
31	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	0.82562	-1.09207	0.58331	0.7609600000000001	-1.13788	0.88113	-0.52593
32	0.49788000000000004	-0.48246000000000006	-0.059210000000000006	-0.57009	-0.31685	0.52135	-1.09207	-0.45174	0.13136	-1.13788	0.88113	-0.8463700000000001
33	-0.9519700000000001	0.48246000000000006	1.16365	0.9608200000000001	-0.31685	1.72012	-1.50796	-0.17779	0.7609600000000001	0.25953000000000004	-0.21711999999999998	-1.18084
34	0.49788000000000004	-0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	1.72012	-0.9477899999999999	0.58331	-1.772	-0.40581	0.19268	-0.8463700000000001
35	-0.07854	-0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	0.62967	0.16767	-0.17779	-0.30172	0.12330999999999999	0.19268	-0.52593
36	1.09449	-0.48246000000000006	-0.059210000000000006	-0.28519	-0.31685	0.31287	0.16767	-0.45174	-1.34289	0.41594	-0.21711999999999998	0.7654
37	0.49788000000000004	-0.48246000000000006	0.45468000000000003	-0.57009	-0.31685	-0.051879999999999996	-0.9477899999999999	0.8830899999999999	-0.01729	-0.65253	-0.21711999999999998	-0.52593
38	0.49788000000000004	0.48246000000000006	1.16365	0.9608200000000001	-0.31685	0.13606	-0.15487	-0.45174	0.7609600000000001	-0.27607	0.88113	1.2247
39	1.09449	0.48246000000000006	1.16365	0.9608200000000001	-0.31685	-2.05048	0.63779	0.14143	1.45039	1.6308799999999999	-0.71126	-0.8463700000000001
40	-0.07854	-0.48246000000000006	-0.6111300000000001	0.9608200000000001	-0.31685	-0.79151	0.9624799999999999	0.14143	-1.07533	-0.65253	1.29221	1.92173
41	-0.9519700000000001	0.48246000000000006	-0.6111300000000001	-0.28519	-0.31685	-1.32828	0.16767	0.7233	-1.21213	-1.5184	-0.71126	0.7654
42	-0.07854	-0.48246000000000006	-0.059210000000000006	-0.57009	0.1144	-0.46725	2.32338	2.44904	1.2861	1.3061200000000002	-0.21711999999999998	0.40148
43	1.09449	0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	-1.32828	0.16767	-0.58331	0.28783000000000003	0.5848899999999999	-1.37983	-0.8463700000000001
44	-0.07854	0.48246000000000006	1.16365	-0.28519	-0.31685	-1.1943	1.11406	0.14143	-0.60633	-0.14277	-0.21711999999999998	-0.8463700000000001
45	-0.9519700000000001	0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	-1.1943	1.74091	1.8851099999999998	0.7609600000000001	-1.13788	0.88113	1.92173
46	1.82213	0.48246000000000006	0.45468000000000003	0.9608200000000001	0.126	-0.24649000000000001	0.9624799999999999	0.14143	-0.15487	0.41594	-1.37983	-2.07848
47	0.49788000000000004	0.48246000000000006	0.45468000000000003	-0.57009	-0.50212	0.62967	0.32197	-0.45174	-0.01729	0.5848899999999999	1.29221	1.2247
48	-0.9519700000000001	-0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	1.8399	0.63779	1.24033	-0.91699	-0.52745	-0.21711999999999998	0.07987000000000001
49	-0.9519700000000001	-0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	-0.46725	2.57309	0.7233	1.45039	0.12330999999999999	0.19268	1.2247
50	0.49788000000000004	-0.48246000000000006	1.16365	0.9608200000000001	-0.31685	-0.79151	0.16767	-0.17779	0.59042	0.41594	-1.37983	-2.07848
51	-0.9519700000000001	0.48246000000000006	1.16365	0.9608200000000001	0.126	0.62967	0.32197	-0.58331	0.13136	0.7583	-0.21711999999999998	-0.21575
52	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	0.82562	-0.30033000000000004	0.58331	-0.91699	-0.89891	0.88113	0.7654
53	0.49788000000000004	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	0.62967	0.63779	0.44585	-1.07533	0.7583	-0.21711999999999998	-0.21575
54	1.09449	-0.48246000000000006	-1.7379	0.9608200000000001	-0.31685	0.52135	-0.57545	0.44585	-2.5383	-0.27607	0.88113	-0.21575
55	0.49788000000000004	-0.48246000000000006	-1.43719	0.9608200000000001	-0.31685	0.73545	0.80523	0.8830899999999999	-1.21213	-1.0145	0.19268	1.2247
56	-0.07854	-0.48246000000000006	1.16365	-0.28519	-0.31685	-1.05308	2.57309	0.58331	-1.47955	-0.40581	-0.21711999999999998	1.2247
57	-0.9519700000000001	0.48246000000000006	0.45468000000000003	-0.57009	1.90725	1.23461	1.9388599999999998	1.6565299999999998	-0.15487	-0.52745	1.29221	1.2247
58	1.82213	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	-1.86962	1.58487	0.44585	0.7609600000000001	1.6308799999999999	0.19268	-0.52593
59	1.09449	0.48246000000000006	-0.6111300000000001	0.9608200000000001	-1.1070200000000001	-0.46725	-0.57545	-0.58331	0.13136	0.25953000000000004	-0.21711999999999998	-1.18084
60	-0.07854	0.48246000000000006	1.98437	0.9608200000000001	-0.31685	-0.92104	0.80523	-0.58331	-0.60633	-0.00665	-1.37983	-0.8463700000000001
61	-0.9519700000000001	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	1.23461	0.63779	0.7233	-0.15487	-0.00665	-0.71126	-0.21575
62	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	-0.67825	0.0033200000000000005	0.29338000000000003	1.81866	1.3061200000000002	-0.21711999999999998	-0.52593
63	1.82213	0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	0.41667	-1.50796	-1.82919	-0.91699	-0.40581	-1.37983	-2.07848
64	0.49788000000000004	-0.48246000000000006	-0.059210000000000006	0.24923	-0.31685	0.41667	-0.43998999999999994	0.7233	0.28783000000000003	0.7583	0.88113	0.7654
65	0.49788000000000004	0.48246000000000006	-1.22751	0.9608200000000001	-0.31685	-1.69163	0.80523	-0.17779	-0.01729	1.6308799999999999	0.19268	0.07987000000000001
66	1.09449	0.48246000000000006	1.98437	0.9608200000000001	-0.31685	-2.4231700000000003	0.16767	-0.31776	2.03972	1.81175	-0.71126	-1.18084
67	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.57009	0.1144	0.13606	0.9624799999999999	1.0623799999999999	0.59042	0.5848899999999999	-0.71126	0.7654
68	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	0.41667	1.58487	1.0623799999999999	0.43851999999999997	-0.27607	0.52975	1.2247
69	0.49788000000000004	-0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	1.98437	-1.50796	-0.17779	1.11406	-2.90161	-0.71126	-0.52593
70	-0.9519700000000001	0.48246000000000006	0.45468000000000003	-0.28519	-0.31685	0.04257	0.16767	1.43533	1.11406	-0.65253	0.52975	-0.52593
71	-0.9519700000000001	-0.48246000000000006	-1.22751	-0.57009	-0.31685	1.6038299999999999	-2.21069	1.24033	0.43851999999999997	-1.3850200000000001	0.52975	0.40148
72	-0.9519700000000001	-0.48246000000000006	-0.059210000000000006	-0.28519	-0.31685	-0.58016	0.0033200000000000005	0.14143	-0.30172	-1.6410099999999999	0.88113	0.7654
73	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	0.9608200000000001	-0.31685	0.41667	-0.57545	-0.45174	0.7609600000000001	1.1340700000000001	-1.37983	-0.52593
74	1.09449	-0.48246000000000006	-0.059210000000000006	-0.57009	-0.31685	0.41667	-0.15487	-0.17779	-1.92595	-1.0145	0.52975	0.40148
75	-0.07854	-0.48246000000000006	-0.059210000000000006	0.21128000000000002	-0.31685	-1.05308	0.47617	0.8830899999999999	0.43851999999999997	0.7583	-0.71126	-0.21575
76	0.49788000000000004	0.48246000000000006	1.16365	0.9608200000000001	0.1144	0.41667	-0.80615	1.0623799999999999	0.7609600000000001	0.5848899999999999	-0.71126	-0.21575
77	-0.9519700000000001	0.48246000000000006	-1.22751	-0.57009	-0.31685	1.02119	1.45421	2.44904	-0.45321000000000006	1.1340700000000001	0.52975	0.7654
78	0.49788000000000004	-0.48246000000000006	1.16365	-0.28519	-0.31685	-0.24649000000000001	-1.7625	-0.019280000000000002	-0.30172	0.25953000000000004	-0.21711999999999998	-1.5485799999999998
79	-0.9519700000000001	-0.48246000000000006	-1.22751	-0.57009	-0.31685	-0.79151	1.9388599999999998	1.6565299999999998	-1.07533	-0.40581	1.8620299999999999	1.92173
80	2.59171	0.48246000000000006	-1.7379	0.24923	-0.31685	-0.14882	-0.15487	-1.42424	-1.34289	-0.00665	-0.21711999999999998	0.7654
81	1.09449	0.48246000000000006	0.45468000000000003	-0.57009	-0.31685	1.23461	1.74091	0.8830899999999999	-1.92595	-1.6410099999999999	0.88113	1.2247
82	-0.07854	-0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	-0.46725	-1.7625	-2.8595	-1.47955	-1.13788	-1.37983	0.07987000000000001
83	-0.9519700000000001	0.48246000000000006	0.45468000000000003	-0.57009	-0.31685	0.22393000000000002	-0.30033000000000004	0.8830899999999999	1.2861	-0.00665	0.88113	0.07987000000000001
84	1.09449	0.48246000000000006	1.16365	0.9608200000000001	-0.31685	-1.69163	0.80523	1.24033	0.59042	-0.00665	-0.21711999999999998	-1.5485799999999998
85	1.09449	-0.48246000000000006	-1.7379	0.9608200000000001	-0.31685	0.04257	1.11406	-0.31776	-0.01729	-0.14277	-0.21711999999999998	-0.52593
86	-0.07854	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	1.6038299999999999	0.80523	1.43533	0.13136	-1.13788	0.52975	0.40148
87	-0.9519700000000001	0.48246000000000006	-0.6111300000000001	0.9608200000000001	0.1144	-1.43907	0.0033200000000000005	0.14143	0.13136	-0.27607	-0.71126	0.07987000000000001
88	0.49788000000000004	0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	1.8399	-1.92173	-2.39883	1.11406	0.25953000000000004	-0.21711999999999998	-1.5485799999999998
89	-0.9519700000000001	-0.48246000000000006	0.45468000000000003	-0.57009	-0.31685	0.73545	-1.09207	-1.2755299999999998	-0.45321000000000006	-0.40581	0.52975	0.40148
90	1.82213	-0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	-2.05048	-0.15487	-1.42424	0.59042	0.41594	-0.21711999999999998	-0.8463700000000001
91	0.49788000000000004	0.48246000000000006	0.45468000000000003	-0.57009	-0.31685	-2.05048	0.47617	0.58331	-1.34289	-0.52745	0.52975	0.07987000000000001
92	-0.9519700000000001	-0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	0.9109299999999999	-1.37639	-0.31776	-1.92595	-1.3850200000000001	0.88113	0.07987000000000001
93	0.49788000000000004	-0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	-0.46725	0.63779	-0.17779	-0.15487	-0.65253	0.88113	-0.21575
94	1.09449	0.48246000000000006	1.16365	0.9608200000000001	-0.31685	0.31287	-0.80615	0.14143	0.59042	-0.78155	-0.71126	-0.8463700000000001
95	-0.9519700000000001	0.48246000000000006	-1.22751	0.21128000000000002	-0.31685	0.82562	-0.43998999999999994	0.44585	0.43851999999999997	-1.0145	-0.71126	0.40148
96	-0.9519700000000001	-0.48246000000000006	1.16365	0.9608200000000001	-0.31685	0.62967	0.16767	0.44585	-0.30172	-0.52745	0.88113	0.07987000000000001
97	-0.07854	0.48246000000000006	-0.6111300000000001	0.9608200000000001	-0.22166	1.23461	-0.80615	-0.8473200000000001	-1.07533	-0.89891	1.29221	1.92173
98	-0.9519700000000001	-0.48246000000000006	-2.43591	-0.57009	-0.31685	2.28554	-0.69509	0.29338000000000003	-0.60633	-0.14277	-1.37983	-0.8463700000000001
99	-0.9519700000000001	-0.48246000000000006	-1.22751	-0.57009	-0.31685	1.02119	-0.43998999999999994	1.43533	-1.07533	0.12330999999999999	-0.71126	0.40148
100	1.09449	-0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	-0.92104	-0.30033000000000004	-1.55521	-0.01729	0.12330999999999999	-1.37983	-1.5485799999999998
101	-0.07854	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	0.04257	0.47617	-1.1190200000000001	0.59042	1.81175	-0.71126	-0.52593
102	-0.07854	0.48246000000000006	0.45468000000000003	0.9608200000000001	0.1144	0.04257	-0.80615	-0.31776	-0.45321000000000006	-0.65253	-0.21711999999999998	-0.21575
103	-0.07854	0.48246000000000006	1.98437	0.9608200000000001	-0.31685	-0.46725	0.0033200000000000005	-0.17779	0.7609600000000001	0.7583	-0.71126	-0.52593
104	-0.9519700000000001	0.48246000000000006	-1.22751	0.9608200000000001	-0.31685	-1.05308	-0.57545	-0.019280000000000002	-2.07848	-1.3850200000000001	1.29221	0.40148
105	0.49788000000000004	0.48246000000000006	1.16365	0.9608200000000001	-1.1070200000000001	-0.24649000000000001	-0.57545	-0.58331	0.13136	0.12330999999999999	-0.21711999999999998	-1.18084
106	-0.07854	0.48246000000000006	1.16365	0.9608200000000001	-0.31685	-0.051879999999999996	-0.43998999999999994	-0.45174	1.81866	0.25953000000000004	-1.37983	-0.52593
107	1.09449	0.48246000000000006	-2.43591	-0.09765	-0.31685	-0.92104	0.63779	-0.97631	0.9415600000000001	0.25953000000000004	-1.37983	-2.07848
108	-0.07854	-0.48246000000000006	1.16365	0.9608200000000001	-0.31685	1.37297	-1.23177	-0.58331	0.43851999999999997	-1.25773	0.88113	0.7654
109	1.09449	0.48246000000000006	1.98437	0.9608200000000001	-0.31685	-0.79151	0.80523	0.58331	-0.01729	0.41594	-0.71126	-0.52593
110	0.49788000000000004	0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	0.62967	0.47617	0.44585	-0.60633	-0.89891	1.29221	0.40148
111	1.09449	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	-0.46725	1.45421	0.29338000000000003	0.43851999999999997	0.7583	-0.21711999999999998	-0.21575
112	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.28519	-0.31685	-0.051879999999999996	0.32197	0.58331	0.59042	-0.89891	0.88113	1.2247
113	-0.9519700000000001	0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	-0.58016	0.32197	0.58331	1.11406	0.25953000000000004	-0.71126	-0.52593
114	0.49788000000000004	0.48246000000000006	1.16365	-0.28519	-0.31685	-1.05308	1.11406	-0.31776	0.28783000000000003	0.12330999999999999	-1.37983	-0.52593
115	1.09449	-0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	0.41667	-0.9477899999999999	-0.8473200000000001	1.11406	-0.89891	-0.71126	0.07987000000000001
116	0.49788000000000004	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	-0.34799	0.63779	0.58331	-0.30172	-0.00665	0.88113	0.7654
117	1.09449	0.48246000000000006	0.45468000000000003	-0.57009	-0.31685	-1.1943	0.9624799999999999	-0.45174	0.7609600000000001	0.9394899999999999	-0.71126	-0.8463700000000001
118	-0.07854	0.48246000000000006	1.16365	0.9608200000000001	-0.31685	1.98437	-0.30033000000000004	-0.31776	-1.6209	-0.65253	0.19268	0.07987000000000001
119	-0.07854	0.48246000000000006	1.16365	0.9608200000000001	-0.31685	1.72012	-0.43998999999999994	-1.2755299999999998	1.45039	-0.89891	-1.37983	-1.5485799999999998
120	1.82213	-0.48246000000000006	-1.22751	0.9608200000000001	-0.31685	0.04257	-0.80615	-0.97631	0.59042	0.25953000000000004	-1.37983	-1.18084
121	-0.07854	-0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	0.9109299999999999	-2.11437	-0.17779	-0.45321000000000006	-0.89891	-1.37983	-0.8463700000000001
122	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	0.31287	-0.15487	1.8851099999999998	0.28783000000000003	-1.5184	1.29221	0.7654
123	-0.9519700000000001	0.48246000000000006	1.16365	-0.28519	-0.31685	-0.79151	-0.15487	-0.17779	-0.45321000000000006	-0.40581	-0.21711999999999998	1.2247
124	1.09449	0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	-0.051879999999999996	-0.15487	-0.58331	-0.60633	0.41594	-0.71126	-0.52593
125	-0.07854	0.48246000000000006	1.98437	0.9608200000000001	-0.31685	-0.051879999999999996	0.32197	-0.8473200000000001	-0.01729	0.41594	-1.37983	-0.8463700000000001
126	-0.07854	0.48246000000000006	-1.22751	0.24923	-0.31685	0.41667	0.0033200000000000005	-2.39883	-0.30172	0.7583	-1.37983	-2.07848
127	0.49788000000000004	-0.48246000000000006	-0.6111300000000001	0.9608200000000001	-0.31685	-0.79151	-0.80615	-2.09015	-1.6209	-2.18109	-2.55524	-1.18084
128	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	-0.14882	1.2861	-0.31776	-2.07848	0.41594	-0.21711999999999998	0.40148
129	-0.07854	0.48246000000000006	0.45468000000000003	-0.09765	-0.31685	-1.43907	1.74091	-0.8473200000000001	-0.60633	0.5848899999999999	0.88113	0.40148
130	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.28519	-0.31685	-1.1943	1.11406	1.24033	-1.6209	-0.65253	0.52975	1.2247
131	-0.9519700000000001	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	-0.58016	0.47617	0.8830899999999999	1.6110799999999998	0.5848899999999999	-0.21711999999999998	0.40148
132	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	0.9608200000000001	-0.31685	0.52135	-0.15487	0.29338000000000003	-0.01729	-0.89891	0.52975	0.40148
133	-0.07854	0.48246000000000006	1.16365	0.9608200000000001	-0.31685	1.8399	-0.9477899999999999	-0.31776	-1.772	-2.04506	1.29221	1.92173
134	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.28519	-0.31685	0.41667	-0.43998999999999994	1.0623799999999999	-1.47955	-0.14277	-0.21711999999999998	0.7654
135	-0.9519700000000001	-0.48246000000000006	-1.22751	0.9608200000000001	-0.31685	0.31287	0.80523	-0.019280000000000002	-0.91699	1.1340700000000001	0.52975	0.7654
136	0.49788000000000004	0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	0.41667	-0.15487	-0.97631	1.11406	-0.65253	-1.37983	-1.18084
137	-0.07854	0.48246000000000006	1.16365	0.9608200000000001	0.126	3.27393	-1.50796	-0.31776	0.59042	-0.65253	-1.37983	0.40148
138	-0.9519700000000001	-0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	0.52135	-0.57545	0.8830899999999999	-0.01729	0.25953000000000004	0.88113	0.7654
139	1.09449	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	0.13606	-0.30033000000000004	-0.45174	1.11406	0.7583	-2.55524	-0.52593
140	-0.9519700000000001	-0.48246000000000006	-1.43719	-0.09765	-0.31685	-0.34799	0.80523	0.7233	0.59042	-0.89891	1.8620299999999999	1.2247
141	-0.07854	0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	0.22393000000000002	-0.15487	0.7233	0.59042	1.46191	-1.37983	-1.18084
142	1.09449	-0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	0.41667	0.32197	-0.17779	0.59042	0.41594	-0.71126	-0.52593
143	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	-0.46725	-1.6334	0.44585	-1.07533	0.12330999999999999	-0.21711999999999998	-0.21575
144	1.09449	0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	0.31287	0.63779	-1.55521	0.28783000000000003	0.9394899999999999	0.19268	0.07987000000000001
145	-0.07854	0.48246000000000006	-0.6111300000000001	0.24923	-0.31685	-0.92104	0.16767	-0.17779	1.11406	0.5848899999999999	-0.71126	0.07987000000000001
146	0.49788000000000004	-0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	-1.5507799999999998	0.80523	1.0623799999999999	-0.60633	-0.52745	0.52975	0.7654
147	-0.07854	-0.48246000000000006	-0.059210000000000006	-0.57009	-0.31685	-0.92104	-0.15487	0.7233	-1.772	-0.40581	-0.21711999999999998	-0.21575
148	-0.07854	0.48246000000000006	-2.43591	-0.57009	-0.31685	-0.24649000000000001	0.63779	-0.71727	-0.91699	0.25953000000000004	1.29221	-0.21575
149	-0.9519700000000001	0.48246000000000006	-1.7379	0.9608200000000001	-0.31685	1.13281	-0.57545	-1.97495	-0.30172	-0.14277	1.8620299999999999	0.7654
150	-0.9519700000000001	-0.48246000000000006	-0.059210000000000006	0.24923	-0.31685	-0.92104	0.32197	1.43533	-0.30172	-0.40581	1.29221	1.92173
151	-0.9519700000000001	0.48246000000000006	-0.6111300000000001	-0.57009	-0.50212	0.41667	-1.23177	-0.45174	0.9415600000000001	-0.14277	0.88113	1.2247
152	-0.9519700000000001	0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	0.62967	0.16767	0.58331	-2.07848	-0.00665	1.8620299999999999	-0.21575
153	-0.9519700000000001	-0.48246000000000006	-0.6111300000000001	-0.57009	-1.1070200000000001	1.02119	-1.09207	-0.45174	-0.15487	-1.25773	0.19268	0.40148
154	-0.07854	0.48246000000000006	1.16365	0.9608200000000001	-0.31685	-1.69163	0.47617	-1.42424	-0.30172	1.1340700000000001	-1.37983	-0.8463700000000001
155	1.09449	0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	-0.051879999999999996	-0.69509	0.7233	2.03972	-0.40581	-0.21711999999999998	-0.21575
156	-0.07854	0.48246000000000006	-0.059210000000000006	0.9608200000000001	-0.31685	0.22393000000000002	-0.30033000000000004	-1.2755299999999998	1.11406	-0.52745	-1.37983	-2.07848
157	1.82213	0.48246000000000006	-1.7379	0.9608200000000001	-0.31685	-0.79151	-0.80615	-1.97495	1.11406	0.5848899999999999	-1.37983	-1.5485799999999998
158	-0.07854	0.48246000000000006	-0.6111300000000001	-0.57009	-0.31685	0.13606	1.11406	0.7233	-0.30172	0.7583	-0.21711999999999998	1.2247
159	-0.9519700000000001	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	1.37297	0.80523	-0.97631	0.9415600000000001	-0.65253	0.52975	0.07987000000000001
160	-0.07854	0.48246000000000006	0.45468000000000003	0.9608200000000001	-0.31685	-0.46725	-1.50796	-0.71727	-0.60633	-0.65253	-2.55524	-1.5485799999999998
